Query_num,Tweet_id,Score
1,1287031485434933249,1.6836888084754067
1,1291767378896920577,1.6832500603274405
1,1290391096321703936,1.632326831540417
1,1290535411433926656,1.632326831540417
1,1285169749333356544,1.6040046482243036
1,1284878009913298951,1.544404193135443
1,1281107306739097601,1.5309437431021509
1,1281113063937236994,1.5309437431021509
1,1282088750160453632,1.5120900849972307
1,1291683169557721088,1.5105478051696597
1,1291686821114544130,1.5075718498054729
1,1287163289084936192,1.4991684287135782
1,1288849604335874048,1.491874079010983
1,1285591112283897856,1.486908548189064
1,1286704820183879681,1.459241373479599
1,1288852353676980224,1.4465447264805238
1,1288851537188487168,1.4465447264805238
1,1288852336081854464,1.4465447264805238
1,1288851972569944065,1.4465447264805238
1,1288851829548134400,1.4465447264805238
1,1288851366555910144,1.4465447264805238
1,1288851431106195456,1.4465447264805238
1,1288851628242722819,1.4465447264805238
1,1288851161727086593,1.4465447264805238
1,1288851402253643777,1.4465447264805238
1,1288852210802216960,1.4465447264805238
1,1288853380849377281,1.4465447264805238
1,1290370382508240897,1.4465447264805238
1,1290639993510277124,1.4465447264805238
1,1285717139861786627,1.4326871085973265
1,1285726601590853637,1.4283098616055596
1,1291133082976899072,1.4283098616055596
1,1284138624309657601,1.4163176070030887
1,1284627416653148163,1.4163176070030887
1,1285657891865858049,1.4163176070030887
1,1282678963463061506,1.4113786917015048
1,1286686619647397889,1.4113786917015048
1,1291144909727002624,1.4018869296027427
1,1290492455343632384,1.4012347943246988
1,1280974776341848065,1.4003878007002284
1,1281234262704959488,1.4003878007002284
1,1284538946421002240,1.4003878007002284
1,1284489877518790656,1.4003878007002284
1,1284553147994660866,1.4003878007002284
1,1284887725867282433,1.4003878007002284
1,1284862789216079875,1.4003878007002284
1,1285036993550794758,1.4003878007002284
1,1285237494544384002,1.4003878007002284
1,1285128715744280576,1.4003878007002284
1,1285253726593310720,1.4003878007002284
1,1285282701549817856,1.4003878007002284
1,1285021666083352576,1.4003878007002284
1,1285704115398619136,1.4003878007002284
1,1285935696604270593,1.4003878007002284
1,1287506745405976576,1.4003878007002284
1,1281746786105925633,1.3938227225850268
1,1286728104703070209,1.3930926386180755
1,1290595501704970242,1.385750709366278
1,1290991291564793856,1.3818093477803726
1,1291678112166506502,1.3818093477803726
1,1291632712046919680,1.3803184420524286
1,1281879753583063046,1.36928225327124
1,1291154164756684801,1.36928225327124
1,1291204204548091904,1.36928225327124
1,1281611045446901763,1.368506175787899
1,1284882764085559297,1.368506175787899
1,1284833867187335172,1.368506175787899
1,1285236431917658115,1.368506175787899
1,1285268756621676546,1.368506175787899
1,1285552206247124999,1.368506175787899
1,1285694416078897153,1.368506175787899
1,1285734329247834112,1.368506175787899
1,1285942396346200064,1.368506175787899
1,1290517279948419072,1.3665262499805566
1,1291176997281038343,1.3665262499805566
1,1291369427443752960,1.3665262499805566
1,1288840520005873665,1.3647210574973188
1,1280925851639402496,1.3430215078958097
1,1280987212700512257,1.3430215078958097
1,1281040202555961346,1.3430215078958097
1,1281647055190913025,1.3430215078958097
1,1281566539280416776,1.3430215078958097
1,1281865607936278528,1.3430215078958097
1,1281915899843416067,1.3430215078958097
1,1281909690834866176,1.3430215078958097
1,1282147606764965889,1.3430215078958097
1,1282128363210051586,1.3430215078958097
1,1282167731345924097,1.3430215078958097
1,1283585629419339776,1.3430215078958097
1,1283643079124307968,1.3430215078958097
1,1283592009555431425,1.3430215078958097
1,1283581001499697153,1.3430215078958097
1,1291202906604089346,1.3430215078958097
1,1291810094745817089,1.3430215078958097
1,1291800162260541440,1.3430215078958097
1,1291798277222993923,1.3430215078958097
1,1291799431000526848,1.3430215078958097
1,1291796425462906888,1.3430215078958097
1,1291801361449877505,1.3430215078958097
1,1291810114572300289,1.3430215078958097
2,1291791311998029824,1.5053244321672181
2,1291802650980343809,1.5053244321672181
2,1291786635097657344,1.5053244321672181
2,1282097456788975616,1.0654565162154428
2,1284312745337253888,1.0536139160661835
2,1281829180666081280,1.044714495982978
2,1281908617936068609,1.044714495982978
2,1282348840264388609,0.9984356114655719
2,1280928593401520130,0.9923508239103572
2,1291742415158571009,0.9905918565108726
2,1280995203688660993,0.9871929953152464
2,1286870938001321987,0.9871929953152464
2,1282411246516674562,0.9848123397147083
2,1284230893402574853,0.9848123397147083
2,1284209201531834374,0.9848123397147083
2,1284211267465551873,0.9848123397147083
2,1284215950447980545,0.9848123397147083
2,1284237258485305344,0.9848123397147083
2,1284258347374587904,0.9848123397147083
2,1284256301728567296,0.9848123397147083
2,1284227432799666176,0.9848123397147083
2,1284260307033096192,0.9848123397147083
2,1284230560731324417,0.9848123397147083
2,1284238788009615366,0.9848123397147083
2,1284225887861444608,0.9848123397147083
2,1284210229350146048,0.9848123397147083
2,1284238484547354624,0.9848123397147083
2,1284203517792616450,0.9848123397147083
2,1284247148180250627,0.9848123397147083
2,1284224069014093830,0.9848123397147083
2,1284243073132662784,0.9848123397147083
2,1284247615438110720,0.9848123397147083
2,1284250694120353793,0.9848123397147083
2,1284226927696375808,0.9848123397147083
2,1284250408018296833,0.9848123397147083
2,1284227777454059521,0.9848123397147083
2,1284244572671930368,0.9848123397147083
2,1284207528927211522,0.9848123397147083
2,1284253065558798336,0.9848123397147083
2,1284269007323848704,0.9848123397147083
2,1284203757052612613,0.9848123397147083
2,1284215147498741761,0.9848123397147083
2,1284239908090109952,0.9848123397147083
2,1284208848455303170,0.9848123397147083
2,1284215188091174912,0.9848123397147083
2,1284254738406617088,0.9848123397147083
2,1284230731628068864,0.9848123397147083
2,1284235305474760704,0.9848123397147083
2,1284219606236909569,0.9848123397147083
2,1284227664690196481,0.9848123397147083
2,1284230058421350400,0.9848123397147083
2,1284230699860594689,0.9848123397147083
2,1284210147057979399,0.9848123397147083
2,1284250122147299328,0.9848123397147083
2,1284227658663026693,0.9848123397147083
2,1284227810891096065,0.9848123397147083
2,1284210349596524545,0.9848123397147083
2,1284229175927287810,0.9848123397147083
2,1284240000087764992,0.9848123397147083
2,1284226261678583808,0.9848123397147083
2,1284227384296833025,0.9848123397147083
2,1284269598959779840,0.9848123397147083
2,1284211984162893824,0.9848123397147083
2,1284209136125702144,0.9848123397147083
2,1284222009875062786,0.9848123397147083
2,1284262226241748999,0.9848123397147083
2,1284252290443075586,0.9848123397147083
2,1284227488290406403,0.9848123397147083
2,1284236340964601856,0.9848123397147083
2,1284217565678579712,0.9848123397147083
2,1284223532591915011,0.9848123397147083
2,1284262126459084800,0.9848123397147083
2,1284227903413198856,0.9848123397147083
2,1284233907907579910,0.9848123397147083
2,1284247756123627528,0.9848123397147083
2,1284233778282532864,0.9848123397147083
2,1284242211123724290,0.9848123397147083
2,1284228169214509057,0.9848123397147083
2,1284232229183528961,0.9848123397147083
2,1284217013490061312,0.9848123397147083
2,1284227368991760385,0.9848123397147083
2,1284213209898143744,0.9848123397147083
2,1284568868002955264,0.9848123397147083
2,1284319703805157376,0.9848123397147083
2,1284321190144704512,0.9848123397147083
2,1284633066670088197,0.9848123397147083
2,1284495774634708992,0.9848123397147083
2,1284278727787139074,0.9848123397147083
2,1284512150694825984,0.9848123397147083
2,1284278665317175296,0.9848123397147083
2,1284342151338438657,0.9848123397147083
2,1284368283479703552,0.9848123397147083
2,1284286661812195328,0.9848123397147083
2,1284322557060165632,0.9848123397147083
2,1284635560091553801,0.9848123397147083
2,1284568443296067584,0.9848123397147083
2,1284518407786774528,0.9848123397147083
2,1284504334202474501,0.9848123397147083
2,1284548725201936386,0.9848123397147083
2,1284633679856193537,0.9848123397147083
3,1282097456788975616,1.666631220615675
3,1291807006224003073,1.4559179611576274
3,1281067342986764288,1.395502975338477
3,1285703407353892865,1.394999273565876
3,1284080735591321600,1.3464197536231055
3,1285222048759975937,1.3464197536231055
3,1285667186682535936,1.3464197536231055
3,1285637122783838213,1.3464197536231055
3,1291032156475723776,1.3056426305498199
3,1281924485453623297,1.2536454052055501
3,1280961319290667009,1.2486215396880576
3,1281013231507714050,1.2486215396880576
3,1280996822752911365,1.2486215396880576
3,1280953859054071808,1.2486215396880576
3,1281005002979454978,1.2486215396880576
3,1281048341598609408,1.2486215396880576
3,1281102493628248064,1.2486215396880576
3,1281231626538811392,1.2486215396880576
3,1282287625630408704,1.2486215396880576
3,1282626323987324928,1.2486215396880576
3,1282618359213768705,1.2486215396880576
3,1284272830570532864,1.2486215396880576
3,1284628363437629441,1.2486215396880576
3,1284696357039747073,1.2486215396880576
3,1284820372949364736,1.2486215396880576
3,1286244607110651904,1.2486215396880576
3,1286280212943118343,1.2486215396880576
3,1287085830503374848,1.2486215396880576
3,1287054597404504064,1.2486215396880576
3,1291170311602413574,1.2486215396880576
3,1282440520933896192,1.1679095881255752
3,1283491164541329409,1.1679095881255752
3,1284820361268408320,1.1562534369139124
3,1281113069213507585,1.1063166422973756
3,1283445187100975104,1.1063166422973756
3,1283448665944670209,1.1063166422973756
3,1283453141392912385,1.1063166422973756
3,1283461039917539329,1.1063166422973756
3,1283451989175808000,1.1063166422973756
3,1283455255271940098,1.1063166422973756
3,1283450957607563265,1.1063166422973756
3,1283442759546875905,1.1063166422973756
3,1283449100898369536,1.1063166422973756
3,1283458316333711361,1.1063166422973756
3,1283452076673179648,1.1063166422973756
3,1283443309785026562,1.1063166422973756
3,1283445972975190021,1.1063166422973756
3,1283445576986759171,1.1063166422973756
3,1283447625073651712,1.1063166422973756
3,1283450627796819969,1.1063166422973756
3,1283733435719258113,1.1063166422973756
3,1283888669087203329,1.1063166422973756
