Query_num,Tweet_id,Rank
1,1.28E+18,1.022000985
1,1.28E+18,1.022000985
1,1.28E+18,1.022000985
1,1.28E+18,1.022000985
1,1.28E+18,1.022000985
1,1.28E+18,1.022000985
1,1.28E+18,1.022000985
1,1.28E+18,1.022000985
1,1.28E+18,1.02156316
1,1.28E+18,1.02156316
1,1.28E+18,1.02156316
1,1.28E+18,1.02156316
1,1.28E+18,1.02156316
1,1.28E+18,1.02156316
1,1.28E+18,1.02156316
1,1.28E+18,1.02156316
1,1.28E+18,1.02156316
1,1.28E+18,1.02156316
1,1.28E+18,1.02156316
1,1.28E+18,1.02156316
1,1.28E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.02156316
1,1.29E+18,1.019398067
1,1.28E+18,1.014216836
1,1.29E+18,1.011224686
1,1.29E+18,1.011224686
1,1.28E+18,1.010923324
1,1.28E+18,1.006522569
1,1.28E+18,1.006522569
1,1.28E+18,1.006522569
1,1.28E+18,1.006118323
1,1.28E+18,1.006118323
1,1.28E+18,1.006118323
1,1.29E+18,1.003304967
1,1.29E+18,1.003304967
1,1.29E+18,1.003304967
1,1.29E+18,0.998349187
1,1.29E+18,0.998349187
1,1.29E+18,0.997932898
1,1.28E+18,0.996126149
1,1.29E+18,0.995653385
1,1.29E+18,0.995410404
1,1.28E+18,0.994571585
1,1.28E+18,0.994571585
1,1.28E+18,0.994571585
1,1.29E+18,0.994571585
1,1.29E+18,0.994571585
1,1.28E+18,0.994065428
1,1.28E+18,0.990562687
1,1.28E+18,0.990562687
1,1.28E+18,0.990562687
1,1.28E+18,0.990562687
1,1.28E+18,0.990562687
1,1.28E+18,0.990562687
1,1.28E+18,0.990562687
1,1.28E+18,0.990562687
1,1.28E+18,0.990562687
1,1.28E+18,0.990562687
1,1.28E+18,0.990562687
1,1.28E+18,0.990562687
1,1.28E+18,0.990562687
1,1.28E+18,0.990562687
1,1.29E+18,0.98824652
1,1.29E+18,0.98732325
1,1.29E+18,0.98732325
1,1.28E+18,0.986328422
1,1.28E+18,0.985068157
1,1.29E+18,0.982826177
1,1.28E+18,0.982448558
1,1.29E+18,0.982435258
1,1.28E+18,0.978606724
1,1.29E+18,0.978606724
1,1.29E+18,0.978606724
1,1.29E+18,0.978606724
1,1.29E+18,0.978606724
1,1.28E+18,0.976755203
1,1.28E+18,0.974898811
1,1.28E+18,0.974898811
1,1.28E+18,0.974898811
1,1.28E+18,0.974898811
1,1.28E+18,0.974898811
1,1.28E+18,0.974898811
1,1.28E+18,0.974898811
1,1.28E+18,0.974898811
1,1.28E+18,0.974898811
1,1.28E+18,0.974898811
1,1.28E+18,0.974898811
1,1.28E+18,0.974898811
1,1.28E+18,0.974898811
1,1.28E+18,0.974898811
1,1.28E+18,0.974898811
1,1.28E+18,0.974898811
1,1.28E+18,0.974898811
1,1.28E+18,0.974898811
1,1.28E+18,0.974898811
1,1.28E+18,0.974898811
1,1.28E+18,0.974898811
1,1.28E+18,0.974898811
1,1.28E+18,0.974898811
1,1.28E+18,0.974898811
1,1.28E+18,0.974898811
1,1.28E+18,0.974898811
1,1.28E+18,0.974898811
1,1.28E+18,0.974898811
1,1.29E+18,0.974898811
1,1.29E+18,0.974898811
1,1.29E+18,0.974898811
1,1.29E+18,0.974898811
1,1.29E+18,0.974898811
1,1.29E+18,0.974898811
1,1.29E+18,0.974898811
1,1.29E+18,0.974898811
1,1.29E+18,0.974898811
1,1.29E+18,0.974898811
1,1.29E+18,0.974898811
1,1.29E+18,0.974898811
1,1.29E+18,0.974898811
1,1.29E+18,0.974898811
1,1.29E+18,0.974898811
1,1.29E+18,0.972992931
1,1.29E+18,0.972183498
1,1.28E+18,0.967696218
1,1.28E+18,0.967696218
1,1.28E+18,0.966941843
1,1.28E+18,0.966941843
1,1.28E+18,0.966941843
1,1.28E+18,0.966941843
1,1.28E+18,0.966941843
1,1.28E+18,0.966941843
1,1.28E+18,0.966941843
1,1.28E+18,0.966941843
1,1.28E+18,0.966941843
1,1.28E+18,0.966941843
1,1.28E+18,0.966941843
1,1.28E+18,0.966941843
1,1.28E+18,0.966941843
1,1.28E+18,0.966941843
1,1.28E+18,0.966941843
1,1.28E+18,0.966941843
1,1.28E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.966941843
1,1.29E+18,0.965974863
1,1.28E+18,0.965679824
1,1.29E+18,0.965614617
1,1.29E+18,0.96394808
1,1.29E+18,0.96394808
1,1.29E+18,0.96394808
1,1.29E+18,0.96394808
1,1.29E+18,0.96394808
1,1.29E+18,0.96394808
1,1.29E+18,0.96394808
1,1.28E+18,0.961861973
1,1.28E+18,0.961861973
1,1.28E+18,0.961861973
1,1.28E+18,0.961861973
1,1.28E+18,0.961861973
1,1.28E+18,0.961861973
1,1.28E+18,0.961861973
1,1.28E+18,0.961861973
1,1.28E+18,0.961861973
1,1.28E+18,0.961861973
1,1.28E+18,0.961861973
1,1.28E+18,0.961861973
1,1.28E+18,0.961861973
1,1.28E+18,0.961861973
1,1.28E+18,0.961861973
1,1.28E+18,0.961861973
1,1.28E+18,0.961861973
1,1.28E+18,0.961861973
1,1.29E+18,0.961861973
1,1.28E+18,0.961242283
1,1.28E+18,0.961242283
1,1.28E+18,0.961242283
1,1.28E+18,0.961242283
1,1.28E+18,0.961242283
1,1.29E+18,0.961242283
1,1.29E+18,0.961242283
1,1.29E+18,0.961242283
1,1.29E+18,0.961242283
1,1.29E+18,0.961242283
1,1.29E+18,0.961242283
1,1.29E+18,0.961242283
1,1.29E+18,0.959933853
1,1.29E+18,0.959933853
1,1.29E+18,0.959933853
1,1.29E+18,0.958272663
1,1.29E+18,0.958272663
1,1.29E+18,0.954282403
1,1.28E+18,0.953187605
1,1.29E+18,0.953187605
1,1.29E+18,0.953173386
1,1.29E+18,0.949691813
1,1.28E+18,0.945116585
1,1.29E+18,0.945116585
1,1.29E+18,0.945116585
1,1.29E+18,0.942213793
1,1.29E+18,0.942213793
1,1.29E+18,0.942213793
1,1.29E+18,0.942213793
1,1.29E+18,0.942213793
1,1.28E+18,0.940675031
1,1.28E+18,0.939986395
1,1.28E+18,0.939986395
1,1.29E+18,0.939986395
1,1.29E+18,0.939986395
1,1.29E+18,0.939986395
1,1.29E+18,0.938035431
1,1.29E+18,0.938035431
1,1.29E+18,0.938035431
1,1.29E+18,0.938035431
1,1.29E+18,0.938035431
1,1.29E+18,0.938035431
1,1.29E+18,0.938035431
1,1.29E+18,0.938035431
1,1.29E+18,0.938035431
1,1.29E+18,0.938035431
1,1.29E+18,0.938035431
1,1.29E+18,0.938035431
1,1.29E+18,0.938035431
1,1.29E+18,0.938035431
1,1.29E+18,0.938035431
1,1.29E+18,0.938035431
1,1.29E+18,0.938035431
1,1.29E+18,0.938035431
1,1.29E+18,0.938035431
1,1.29E+18,0.938035431
1,1.29E+18,0.938035431
1,1.29E+18,0.938035431
1,1.29E+18,0.938035431
1,1.29E+18,0.938035431
1,1.29E+18,0.938035431
1,1.29E+18,0.938035431
1,1.29E+18,0.938035431
1,1.29E+18,0.938035431
1,1.29E+18,0.938035431
1,1.29E+18,0.938035431
1,1.29E+18,0.938035431
1,1.29E+18,0.938035431
1,1.29E+18,0.938035431
1,1.29E+18,0.938035431
1,1.29E+18,0.938035431
1,1.29E+18,0.938035431
1,1.29E+18,0.936983601
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.28E+18,0.936610229
1,1.29E+18,0.936610229
1,1.29E+18,0.936610229
1,1.29E+18,0.936610229
1,1.29E+18,0.936610229
1,1.29E+18,0.935561022
1,1.29E+18,0.935006777
1,1.29E+18,0.934866238
1,1.28E+18,0.932075175
1,1.28E+18,0.932075175
1,1.28E+18,0.931200529
1,1.28E+18,0.930517142
1,1.28E+18,0.930517142
1,1.29E+18,0.930517142
1,1.29E+18,0.930517142
1,1.28E+18,0.930485683
1,1.29E+18,0.930113568
1,1.29E+18,0.930113568
1,1.29E+18,0.930113568
1,1.29E+18,0.930113568
1,1.29E+18,0.930113568
1,1.29E+18,0.930113568
1,1.29E+18,0.930113568
1,1.29E+18,0.930113568
1,1.29E+18,0.930113568
1,1.29E+18,0.930113568
1,1.29E+18,0.930113568
1,1.29E+18,0.930113568
1,1.29E+18,0.930113568
1,1.29E+18,0.930113568
1,1.29E+18,0.930113568
1,1.29E+18,0.930113568
1,1.29E+18,0.930113568
1,1.29E+18,0.930113568
1,1.29E+18,0.930113568
1,1.29E+18,0.930113568
1,1.29E+18,0.930113568
1,1.29E+18,0.930113568
1,1.29E+18,0.930113568
1,1.29E+18,0.930113568
1,1.29E+18,0.930113568
1,1.29E+18,0.930113568
1,1.29E+18,0.930113568
1,1.29E+18,0.929257488
1,1.29E+18,0.929130231
1,1.28E+18,0.928272155
1,1.28E+18,0.928272155
1,1.28E+18,0.927342486
1,1.28E+18,0.927342486
1,1.29E+18,0.927342486
1,1.29E+18,0.927342486
1,1.29E+18,0.927342486
1,1.28E+18,0.922941936
1,1.29E+18,0.92256382
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
1,1.28E+18,0.92002622
